symbol,sample,status,reward_score,return_pct,sharpe_ratio,avg_annual_return_pct,max_drawdown_pct,strategy_code,model
AXP,3,profitable,22.6065063540962,125.42529999999998,5.038987161680914,22.6065063540962,23.178748726974664,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=30)
        self.macd = bt.indicators.MACD(self.data.close)
        self.macd_cross = bt.indicators.CrossOver(self.macd.macd, self.macd.signal)

    def next(self):
        if self.macd_cross > 0 and self.data.close[0] > self.sma[0]:
            self.close()
            self.order_target_percent(self.data, 1.0)
        elif self.macd_cross < 0 and self.data.close[0] < self.sma[0]:
            self.close()
            self.order_target_percent(self.data, 0.0)",Qwen2.5-7B base
AXP,4,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)
        self.bbands = bt.indicators.BollingerBands(self.data.close)

    def next(self):
        if self.data.close[0] > self.bbands.top[0] and self.data.close[-1] <= self.bbands.top[-1]:
            self.order_target_percent(target=1.0)
        elif self.data.close[0] < self.bbands.bottom[0] and self.data.close[-1] >= self.bbands.bottom[-1]:
            self.order_target_percent(target=0.0)",Qwen2.5-7B base
AXP,5,loss,0.0,-18.18249999999999,-0.9890970487119358,-4.712421746175585,25.817104083137313,"class Strategy(bt.Strategy):
    params = (('rsi_period', 14), ('rsi_upper', 70), ('rsi_lower', 30),)

    def __init__(self):
        self.rsi = bt.indicators.RSI(self.data.close, period=self.params.rsi_period)
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=90)

    def next(self):
        if self.rsi < self.params.rsi_lower and self.data.close > self.sma:
            self.buy()
        elif self.rsi > self.params.rsi_upper:
            self.sell()
        elif self.data.close < self.sma:
            self.close()",Qwen2.5-7B base
AXP,6,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)
        self.macd = bt.indicators.MACD(self.data.close)
    
    def next(self):
        if self.macd.macdLine > self.macd.signalLine and self.data.close[0] < self.sma[0]:
            self.buy()
        elif self.macd.macdLine < self.macd.signalLine and self.data.close[0] > self.sma[0]:
            self.sell()",Qwen2.5-7B base
AXP,7,loss,0.0,-21.889299999999743,-0.2492916511216685,-3.925985794861864,41.753920893359584,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.buy()
        elif self.data.close[0] < self.sma[0]:
            self.sell()",Qwen2.5-7B base
AXP,8,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.datas[0], period=50)
        self.bb = bt.indicators.BollingerBands(self.datas[0], period=21)
        self.macd = bt.indicators.MACD(self.datas[0], period_me1=12, period_me2=26, period_signal=9)

    def next(self):
        if self.datas[0].close[0] > self.bb.top[0]:
            self.sell()
        elif self.datas[0].close[0] < self.bb.bottom[0]:
            self.buy()
        elif self.macd.macd[0] < self.macd.signal[0]:
            self.sell()
        elif self.macd.macd[0] > self.macd.signal[0]:
            self.buy()
        else:
            self.close()",Qwen2.5-7B base
AXP,9,profitable,1.0,1.558299999999968,-1.7682550215917052,0.387916786327841,0.4112125662473719,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            if self.position:
                self.sell()
            self.buy()
        elif self.data.close[0] < self.sma[0]:
            if self.position:
                self.close()",Qwen2.5-7B base
AXP,10,profitable,7.406373475545425,29.713999999999864,0.5285294272141402,7.406373475545425,23.341585094713174,"class Strategy(bt.Strategy):
    def __init__(self):
        self.dataclose = self.data.close

    def next(self):
        if self.dataclose[0] > self.dataclose[-1]:
            self.buy()
        elif self.dataclose[0] < self.dataclose[-1]:
            self.sell()",Qwen2.5-7B base
BA,1,profitable,1.0,0.6585000000000285,-1.7910425980515017,0.1653080446152144,0.9167441763715044,"class Strategy(bt.Strategy):
    def __init__(self):
        self.simple_moving_average = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if not self.position:
            if self.data.close[0] > self.simple_moving_average[0]:
                self.buy()
        else:
            if self.data.close[0] < self.simple_moving_average[0]:
                self.sell()",Qwen2.5-7B base
BA,2,profitable,11.55746270208809,41.16350000000008,0.4800365125018428,11.55746270208809,36.81315511476686,"class Strategy(bt.Strategy):
    def __init__(self):
        super(Strategy, self).__init__()
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.order_target_percent(target=1.0)
        elif self.data.close[0] < self.sma[0]:
            self.order_target_percent(target=0.0)",Qwen2.5-7B base
BA,3,profitable,19.91225077880796,104.4852000000002,2.13886227986986,19.91225077880796,27.09960898733673,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if self.sma > self.data.close:
            self.buy()
        elif self.sma < self.data.close:
            self.sell()",Qwen2.5-7B base
BA,4,profitable,1.0,0.1734500000000194,-2.640009698872261,0.0439904775117683,0.838968237853949,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma20 = bt.indicators.SimpleMovingAverage(self.data.close, period=20)
        self.sma50 = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if not self.position:
            if self.sma20[0] > self.sma50[0]:
                self.buy()
        else:
            if self.sma20[0] < self.sma50[0]:
                self.sell()",Qwen2.5-7B base
BA,5,profitable,1.0,0.364649999999922,-1.711210362481575,0.0924444491837678,1.02452095647011,"class Strategy(bt.Strategy):
    def __init__(self):
        self.dataclose = self.datas[0].close
        self.sma = bt.indicators.SMA(self.dataclose, period=20)

    def next(self):
        if not self.position:
            if self.dataclose[0] > self.sma[0]:
                self.buy()
        else:
            if self.dataclose[0] < self.sma[0]:
                self.sell()",Qwen2.5-7B base
BA,6,profitable,11.05386676457466,37.92840000000002,0.4481317504496398,11.05386676457466,37.823801594650405,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if len(self) < 50:
            return

        if self.data.close < self.sma[-1]:
            self.order_target_percent(target=0)
        elif self.data.close > self.sma[-1]:
            self.order_target_percent(target=1)",Qwen2.5-7B base
BA,7,invalid_code,-3.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)
        self.rsi = bt.indicators.RSI découvert(self.data.close, period=14)

    def next(self):
        if self.rsi < 30 and self.data.close[0] > self.sma[0]:
            self.buy()
        elif self.rsi > 70 and self.data.close[0] < self.sma[0]:
            self.sell()
        elif self.data.close[0] >= self.sma[0]:
            self.close()",Qwen2.5-7B base
BA,8,profitable,1.7999363399903685,7.218549999999912,0.2729579164288013,1.7999363399903685,4.697749754676634,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)
        self.macd = bt.indicators.MACD(self.data.close)

    def next(self):
        if self.macd.macd < self.macd.signal:
            self.close()
        elif self.macd.macd > self.macd.signal and self.data.close > self.sma:
            self.buy()",Qwen2.5-7B base
BA,9,loss,0.0,-53.363500000000016,0.0158090654869911,2.1493685208569286,79.3197983453944,"class Strategy(bt.Strategy):
    params = (
        ('rsi_period', 14),
        ('rsi_upper', 70),
        ('rsi_lower', 30),
        ('buy_signal', 20),
        ('sell_signal', 80),
    )

    def __init__(self):
        self.rsi = bt.indicators.RSI_SMA(self.data.close, period=self.params.rsi_period)
        self.data_close = self.datas[0].close

    def next(self):
        cash_to_invest = self.broker.getcash()
        total_value = self.broker.getvalue()
        num_shares = int(total_value / self.data_close)
        share_price = self.data_close[0]

        rsi_value = self.rsi[0]

        if rsi_value <= self.params.rsi_lower:
            if num_shares > self.params.buy_signal:
                self.sell(exactsize=(num_shares - self.params.buy_signal) * share_price)
            if cash_to_invest > num_shares * share_price * self.params.buy_signal:
                self.buy(exactsize=self.params.buy_signal * share_price)

        elif rsi_value >= self.params.rsi_upper:
            if num_shares > self.params.sell_signal:
                self.sell(exactsize=(num_shares - self.params.sell_signal) * share_price)",Qwen2.5-7B base
BA,10,profitable,11.55746270208809,41.16350000000008,0.4800365125018428,11.55746270208809,36.81315511476686,"class Strategy(bt.Strategy):
    params = (('ma_period', 50),)
    
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=self.params.ma_period)
    
    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.order_target_percent(target=1.0)
        elif self.data.close[0] < self.sma[0]:
            self.order_target_percent(target=0.0)",Qwen2.5-7B base
CAT,1,profitable,1.0,3.2604999999999773,-0.3046734121699807,0.8073187656984337,0.6759949582820208,"class Strategy(bt.Strategy):
    def __init__(self):
        self.data_close = self.data.close
        self.sma = bt.indicators.MovingAverageSimple(self.data_close, period=20)

    def next(self):
        if not self.position:
            if self.data_close > self.sma:
                self.buy()
        else:
            if self.data_close < self.sma:
                self.sell()",Qwen2.5-7B base
CAT,2,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    params = (
        ('rsi_period', 14),
        ('rsi_upper', 70),
        ('rsi_lower', 30),
    )

    def __init__(self):
        self.rsi = bt.indicators.RSI_SMA(self.dataclose, period=self.params.rsi_period)
        self.order = None

    def next(self):
        if self.order:
            return

        if self.dataclose < self.rsi_lower:
            self.order = self.buy()
        elif self.dataclose > self.rsi_upper:
            self.order = self.sell()",Qwen2.5-7B base
CAT,3,missing_methods,-10.0,,,,,,Qwen2.5-7B base
CAT,4,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)
        self.bbands = bt.indicators.BollingerBands(self.data.close, period=21, devfactor=2)

    def next(self):
        if not self.position:
            if self.data.close > self.bbands.lines.top:
                self.buy()
            elif self.data.close < self.bbands.lines.bottom:
                self.sell()
        else:
            if self.data.close < self.sma:
                self.close()
            elif self.data.close > self.sma:
                self.close()",Qwen2.5-7B base
CAT,5,profitable,1.0,3.5208000000000794,-0.1410878888559304,0.8728170799592372,0.9089522347371974,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if not self.position:
            if self.data.close[0] > self.sma[0]:
                self.buy()
        else:
            if self.data.close[0] < self.sma[0]:
                self.sell()",Qwen2.5-7B base
CAT,6,invalid_code,-3.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.simple_moving_average = bt.indicators.SimpleMovingAverage(self.data, period=20)

    def next(self):
        if self.simple_moving_average[0] > self.simple_moving_average[1]:
            if self.position closed:
                self.buy()
        else:
            self.sell()",Qwen2.5-7B base
CAT,7,profitable,30.971553018538543,169.259,1.0648118129223214,30.971553018538543,24.612853316197835,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.order_target_percent(target=1.0)
        elif self.data.close[0] < self.sma[0]:
            self.order_target_percent(target=0.0)",Qwen2.5-7B base
CAT,8,profitable,1.0,1.4705999999999886,-1.8425261138508149,0.3662291507652959,1.521513970578801,"class Strategy(bt.Strategy):
    def __init__(self):
        self.ma_short = bt.indicators.SimpleMovingAverage(self.data.close, period=50)
        self.ma_long = bt.indicators.SimpleMovingAverage(self.data.close, period=200)

    def next(self):
        if self.ma_short[0] > self.ma_long[0] and self.ma_short[-1] <= self.ma_long[-1]:
            self.close()
            self.buy()
        elif self.ma_short[0] < self.ma_long[0] and self.ma_short[-1] >= self.ma_long[-1]:
            self.close()
            self.sell()",Qwen2.5-7B base
CAT,9,profitable,1.0,1.2396000000000074,-1.173336757532777,0.3101889288902065,1.010267682630984,"class Strategy(bt.Strategy):
    def __init__(self):
        self.buy_signal = bt.indicators.RSI_SMA(self.data.close, period=14) < 30
        self.sell_signal = bt.indicators.RSI_SMA(self.data.close, period=14) > 70

    def next(self):
        if not self.position:
            if self.buy_signal:
                self.buy()
        elif self.sell_signal:
            self.sell()",Qwen2.5-7B base
CAT,10,invalid_code,-3.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.dataclose = self.datas[0].close
        self.order = None
        self.buy_price = None
        self.buy comm = None

    def next(self):
        if self.order:
            return

        today = self.datas[0].datetime.date(0)

        if self.dataclose[0] > self.dataclose[-1]:
            if self.order_target_percent(self.datas[0], target=0.1) == 0:
                self.order = self.buy()
        elif self.dataclose[0] < self.dataclose[-1]:
            if self.order_target_percent(self.datas[0], target=0.0) == 0:
                self.order = self.sell()",Qwen2.5-7B base
CRM,1,loss,0.0,-4.375300000000005,0.1513848647582696,7.800832689362308,39.115401383072744,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.order_target_percent(target=1, data=self.data)
        elif self.data.close[0] < self.sma[0]:
            self.order_target_percent(target=0, data=self.data)",Qwen2.5-7B base
CRM,2,profitable,1.0,2.040400000000031,-0.3322795529573286,0.516792911401695,3.1674802704403087,"class Strategy(bt.Strategy):
    def __init__(self):
        self.rsi = bt.indicators.RSI_SMA(self.data.close, period=14)

    def next(self):
        if not self.position:
            if self.rsi < 30:
                self.order_target_percent(target=0.1)
        else:
            if self.rsi > 70:
                self.order_target_percent(target=0)",Qwen2.5-7B base
CRM,3,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)
        self.bb = bt.indicators.BollingerBands(self.data.close)
        self.countdown = 0

    def next(self):
        if self.data.close[0] > self.sma[0] and self.data.close[0] > self.bb.top[0]:
            self.close()
            if self.countdown <= 0:
                self.buy()
                self.countdown = 20
        elif self.data.close[0] < self.sma[0] and self.data.close[0] < self.bb.bottom[0]:
            self.close()
            if self.countdown <= 0:
                self.sell()
                self.countdown = 20
        else:
            self.close()

        if self.countdown > 0:
            self.countdown -= 1",Qwen2.5-7B base
CRM,4,exception,-2.0,,,,,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data)
        self.bbands = bt.indicators.BollingerBands(self.data)
        self.macd = bt.indicators.MACD(self.data)

    def next(self):
        if self.sma > self.bbands.top and self.macd.macd > self.macd.signal:
            if self.position:
                self.close()
            self.buy()
        elif self.sma < self.bbands.bottom and self.macd.macd < self.macd.signal:
            if self.position:
                self.close()
            self.sell()",Qwen2.5-7B base
CRM,5,profitable,1.0,0.0666999999999751,-2.9217930022781804,0.0172354713119965,1.2605513459947908,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)

    def next(self):
        if self.sma[0] > self.data.close[0]:
            self.close()
            self.buy()
        elif self.sma[0] < self.data.close[0]:
            self.close()",Qwen2.5-7B base
CRM,6,profitable,1.0,0.3797999999999968,-1.6933257017905454,0.0962399665962426,0.7950062768876798,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=14)
        self.cross = bt.indicators.CrossOver(self.data.close, self.sma)

    def next(self):
        if self.cross > 0:
            if not self.position:
                self.buy()
        elif self.cross < 0:
            if self.position:
                self.sell()",Qwen2.5-7B base
CRM,7,profitable,11.337389084623586,46.08269999999992,0.5830814130411124,11.337389084623586,14.740436684407538,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=50)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            self.buy()
        elif self.data.close[0] < self.sma[0]:
            self.close()",Qwen2.5-7B base
CRM,8,profitable,1.0,0.2857000000000331,-1.427715116196795,0.0734539664582589,0.8611115789390082,"class Strategy(bt.Strategy):
    def __init__(self):
        self.sma = bt.indicators.SimpleMovingAverage(self.data.close, period=20)

    def next(self):
        if self.data.close[0] > self.sma[0]:
            if not self.position:
                self.buy()
        elif self.data.close[0] < self.sma[0]:
            if self.position:
                self.sell()",Qwen2.5-7B base
